participantId,experiment_type,idx_of_question,who,who_answers_first,answer,ideology,ideology_from_labels,first_answer,first_ideology,human_answer,human_ideology,human_ideology_from_labels,bot_detected,ideology_all_zeros
AB8120D754B243BA9A3153FF29EFFC57,condition_3,0,1,0,3.0,-2,-2,2.3,1.3,3.0,-2.0,-2.0,,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,0,2,0,1.843667217756268,-2,-2,2.3,1.3,3.0,-2.0,-2.0,False,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,1,0,0,-1.3,1.3,2,-1.3,1.3,2.0,-2.0,-2.0,False,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,1,1,0,2.0,-2,-2,-1.3,1.3,2.0,-2.0,-2.0,,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,1,2,0,-0.7789422045215968,-2,-2,-1.3,1.3,2.0,-2.0,-2.0,False,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,4,0,2,0.7095285770814002,1.3,2,-0.4,-2.0,-3.0,-2.0,-2.0,False,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,4,1,2,-3.0,-2,-2,-0.4,-2.0,-3.0,-2.0,-2.0,,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,4,2,2,-0.4,-2,-2,-0.4,-2.0,-3.0,-2.0,-2.0,False,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,5,0,2,-1.4642089337856745,1.3,2,0.3,-2.0,1.5,-2.0,-2.0,False,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,5,1,2,1.5,-2,-2,0.3,-2.0,1.5,-2.0,-2.0,,False
AB8120D754B243BA9A3153FF29EFFC57,condition_3,5,2,2,0.3,-2,-2,0.3,-2.0,1.5,-2.0,-2.0,False,False
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,0,0,1,-0.504078818305767,0,2,1.9,0.0,1.9,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,0,1,1,1.9,0,1,1.9,0.0,1.9,0.0,1.0,,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,0,2,1,0.5415049629888067,0,-2,1.9,0.0,1.9,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,3,0,2,-1.654798556132147,0,2,-0.6500000000000004,0.0,-0.05000000000000071,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,3,1,2,-0.05000000000000071,0,1,-0.6500000000000004,0.0,-0.05000000000000071,0.0,1.0,,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,3,2,2,-0.6500000000000004,0,-2,-0.6500000000000004,0.0,-0.05000000000000071,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,4,0,0,-2.4,0,2,-2.4,0.0,-2.4,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,4,1,0,-2.4,0,1,-2.4,0.0,-2.4,0.0,1.0,,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,4,2,0,-1.8782526254728078,0,-2,-2.4,0.0,-2.4,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,2,0,1,-0.614600446643462,0,2,1.2666666666666655,0.0,1.2666666666666655,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,2,1,1,1.2666666666666655,0,1,1.2666666666666655,0.0,1.2666666666666655,0.0,1.0,,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,2,2,1,-0.6432898161703462,0,-2,1.2666666666666655,0.0,1.2666666666666655,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,5,0,2,2.574809256125935,0,2,0.5,0.0,-0.7,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,5,1,2,-0.7,0,1,0.5,0.0,-0.7,0.0,1.0,,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,5,2,2,0.5,0,-2,0.5,0.0,-0.7,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,1,0,0,3.0,0,2,3.0,0.0,-2.2,0.0,1.0,False,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,1,1,0,-2.2,0,1,3.0,0.0,-2.2,0.0,1.0,,True
AC054793B8ED4A8E9B3A8BC6BE24D37A,condition_3,1,2,0,-1.6741277007720383,0,-2,3.0,0.0,-2.2,0.0,1.0,False,True
AC624A7904F645A3A7CD9C7625756E61,condition_3,0,0,1,-0.3945411413442166,2,2,2.9,-0.2,2.9,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,0,1,1,2.9,-0.2,-1,2.9,-0.2,2.9,-0.2,-1.0,,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,0,2,1,-1.546317640787006,-1.5,-2,2.9,-0.2,2.9,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,1,0,2,-1.4627903092408663,2,2,-0.5,-1.5,-3.0,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,1,1,2,-3.0,-0.2,-1,-0.5,-1.5,-3.0,-0.2,-1.0,,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,1,2,2,-0.5,-1.5,-2,-0.5,-1.5,-3.0,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,3,0,0,-1.9499999999999993,2,2,-1.9499999999999993,2.0,-0.9000000000000004,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,3,1,0,-0.9000000000000004,-0.2,-1,-1.9499999999999993,2.0,-0.9000000000000004,-0.2,-1.0,,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,3,2,0,0.5189480009092247,-1.5,-2,-1.9499999999999993,2.0,-0.9000000000000004,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,5,0,2,-2.7229390625583205,2,2,-0.8,-1.5,-2.2,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,5,1,2,-2.2,-0.2,-1,-0.8,-1.5,-2.2,-0.2,-1.0,,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,5,2,2,-0.8,-1.5,-2,-0.8,-1.5,-2.2,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,2,0,1,1.9706789233917945,2,2,0.5999999999999996,-0.2,0.5999999999999996,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,2,1,1,0.5999999999999996,-0.2,-1,0.5999999999999996,-0.2,0.5999999999999996,-0.2,-1.0,,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,2,2,1,1.3027430538179674,-1.5,-2,0.5999999999999996,-0.2,0.5999999999999996,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,4,0,0,0.9,2,2,0.9,2.0,-2.0,-0.2,-1.0,False,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,4,1,0,-2.0,-0.2,-1,0.9,2.0,-2.0,-0.2,-1.0,,False
AC624A7904F645A3A7CD9C7625756E61,condition_3,4,2,0,-0.4797946306411309,-1.5,-2,0.9,2.0,-2.0,-0.2,-1.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,3,0,1,1.0869446754159542,2,2,-1.8000000000000007,2.0,-1.8000000000000007,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,3,1,1,-1.8000000000000007,2,2,-1.8000000000000007,2.0,-1.8000000000000007,2.0,2.0,,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,3,2,1,-0.0391224979043967,-2,-2,-1.8000000000000007,2.0,-1.8000000000000007,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,1,0,0,2.4,2,2,2.4,2.0,-3.0,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,1,1,0,-3.0,2,2,2.4,2.0,-3.0,2.0,2.0,,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,1,2,0,1.6226943101972946,-2,-2,2.4,2.0,-3.0,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,2,0,0,-1.266666666666667,2,2,-1.266666666666667,2.0,-2.066666666666667,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,2,1,0,-2.066666666666667,2,2,-1.266666666666667,2.0,-2.066666666666667,2.0,2.0,,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,2,2,0,1.0105584964349035,-2,-2,-1.266666666666667,2.0,-2.066666666666667,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,4,0,2,-0.25476664021893747,2,2,1.1,-2.0,-2.0,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,4,1,2,-2.0,2,2,1.1,-2.0,-2.0,2.0,2.0,,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,4,2,2,1.1,-2,-2,1.1,-2.0,-2.0,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,5,0,2,2.704682043896553,2,2,1.1,-2.0,1.1,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,5,1,2,1.1,2,2,1.1,-2.0,1.1,2.0,2.0,,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,5,2,2,1.1,-2,-2,1.1,-2.0,1.1,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,0,0,1,1.4422118241640032,2,2,-1.0,2.0,-1.0,2.0,2.0,False,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,0,1,1,-1.0,2,2,-1.0,2.0,-1.0,2.0,2.0,,False
ACFC0EF1E2E147509A903660C8F14F64,condition_3,0,2,1,2.217935494924431,-2,-2,-1.0,2.0,-1.0,2.0,2.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,5,0,1,-1.0432929860469966,0.8,1,-1.8,1.1,-1.8,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,5,1,1,-1.8,1.1,1,-1.8,1.1,-1.8,1.1,1.0,,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,5,2,1,0.05121950645545459,-0.4,-1,-1.8,1.1,-1.8,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,2,0,1,-2.8076679609604653,0.8,1,0.33333333333333304,1.1,0.33333333333333304,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,2,1,1,0.33333333333333304,1.1,1,0.33333333333333304,1.1,0.33333333333333304,1.1,1.0,,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,2,2,1,2.274298045354504,-0.4,-1,0.33333333333333304,1.1,0.33333333333333304,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,4,0,2,2.627629006165577,0.8,1,1.3,-0.4,0.1,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,4,1,2,0.1,1.1,1,1.3,-0.4,0.1,1.1,1.0,,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,4,2,2,1.3,-0.4,-1,1.3,-0.4,0.1,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,3,0,0,0.1999999999999993,0.8,1,0.1999999999999993,0.8,3.0,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,3,1,0,3.0,1.1,1,0.1999999999999993,0.8,3.0,1.1,1.0,,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,3,2,0,2.753447029181455,-0.4,-1,0.1999999999999993,0.8,3.0,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,1,0,2,-2.6598294145575716,0.8,1,0.2,-0.4,-1.9,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,1,1,2,-1.9,1.1,1,0.2,-0.4,-1.9,1.1,1.0,,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,1,2,2,0.2,-0.4,-1,0.2,-0.4,-1.9,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,0,0,0,-2.0,0.8,1,-2.0,0.8,-0.9,1.1,1.0,False,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,0,1,0,-0.9,1.1,1,-2.0,0.8,-0.9,1.1,1.0,,False
AE341C099F464C02A6DDCFAF0C8CAFD7,condition_3,0,2,0,1.3834903017055264,-0.4,-1,-2.0,0.8,-0.9,1.1,1.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,3,0,1,0.8152437431319877,0.4,2,2.0999999999999996,-1.0,2.0999999999999996,-1.0,-2.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,3,1,1,2.0999999999999996,-1,-2,2.0999999999999996,-1.0,2.0999999999999996,-1.0,-2.0,,False
AEA72779445646CCA6C2C848226183F5,condition_3,3,2,1,-2.094465916033995,0,,2.0999999999999996,-1.0,2.0999999999999996,-1.0,-2.0,True,False
AEA72779445646CCA6C2C848226183F5,condition_3,4,0,1,1.0480409865260247,0.4,2,2.0,-1.0,2.0,-1.0,-2.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,4,1,1,2.0,-1,-2,2.0,-1.0,2.0,-1.0,-2.0,,False
AEA72779445646CCA6C2C848226183F5,condition_3,4,2,1,0.6487431298127251,0,,2.0,-1.0,2.0,-1.0,-2.0,True,False
AEA72779445646CCA6C2C848226183F5,condition_3,1,0,2,1.9974300382228325,0.4,2,-2.2,0.0,2.7,-1.0,-2.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,1,1,2,2.7,-1,-2,-2.2,0.0,2.7,-1.0,-2.0,,False
AEA72779445646CCA6C2C848226183F5,condition_3,1,2,2,-2.2,0,,-2.2,0.0,2.7,-1.0,-2.0,True,False
AEA72779445646CCA6C2C848226183F5,condition_3,5,0,2,-1.8081311639580915,0.4,2,-2.1,0.0,1.1,-1.0,-2.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,5,1,2,1.1,-1,-2,-2.1,0.0,1.1,-1.0,-2.0,,False
AEA72779445646CCA6C2C848226183F5,condition_3,5,2,2,-2.1,0,,-2.1,0.0,1.1,-1.0,-2.0,True,False
AEA72779445646CCA6C2C848226183F5,condition_3,0,0,0,0.6,0.4,2,0.6,0.4,2.0,-1.0,-2.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,0,1,0,2.0,-1,-2,0.6,0.4,2.0,-1.0,-2.0,,False
AEA72779445646CCA6C2C848226183F5,condition_3,0,2,0,-0.09321918712391142,0,,0.6,0.4,2.0,-1.0,-2.0,True,False
AEA72779445646CCA6C2C848226183F5,condition_3,2,0,0,0.06666666666666643,0.4,2,0.06666666666666643,0.4,1.0,-1.0,-2.0,False,False
AEA72779445646CCA6C2C848226183F5,condition_3,2,1,0,1.0,-1,-2,0.06666666666666643,0.4,1.0,-1.0,-2.0,,False
AEA72779445646CCA6C2C848226183F5,condition_3,2,2,0,-2.518659906002108,0,,0.06666666666666643,0.4,1.0,-1.0,-2.0,True,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,2,0,1,2.214363974896104,1.6,2,1.1333333333333329,-1.6,1.1333333333333329,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,2,1,1,1.1333333333333329,-1.6,-2,1.1333333333333329,-1.6,1.1333333333333329,-1.6,-2.0,,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,2,2,1,1.5466135603849587,-1.6,-2,1.1333333333333329,-1.6,1.1333333333333329,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,0,0,2,-1.7084025075637164,1.6,2,-1.1,-1.6,0.9,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,0,1,2,0.9,-1.6,-2,-1.1,-1.6,0.9,-1.6,-2.0,,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,0,2,2,-1.1,-1.6,-2,-1.1,-1.6,0.9,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,5,0,1,-2.9665696019536254,1.6,2,1.0,-1.6,1.0,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,5,1,1,1.0,-1.6,-2,1.0,-1.6,1.0,-1.6,-2.0,,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,5,2,1,-0.9210016928954103,-1.6,-2,1.0,-1.6,1.0,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,1,0,0,-2.9,1.6,2,-2.9,1.6,0.9,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,1,1,0,0.9,-1.6,-2,-2.9,1.6,0.9,-1.6,-2.0,,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,1,2,0,-0.05529099656296532,-1.6,-2,-2.9,1.6,0.9,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,4,0,2,2.31938756384041,1.6,2,-0.3,-1.6,0.7,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,4,1,2,0.7,-1.6,-2,-0.3,-1.6,0.7,-1.6,-2.0,,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,4,2,2,-0.3,-1.6,-2,-0.3,-1.6,0.7,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,3,0,0,1.1500000000000004,1.6,2,1.1500000000000004,1.6,0.9000000000000004,-1.6,-2.0,False,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,3,1,0,0.9000000000000004,-1.6,-2,1.1500000000000004,1.6,0.9000000000000004,-1.6,-2.0,,False
AFCEB73B491244FBA313937A1993B4FC,condition_3,3,2,0,-2.237607999931419,-1.6,-2,1.1500000000000004,1.6,0.9000000000000004,-1.6,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,1,0,1,0.28192779440509863,1,2,1.0,-2.0,1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,1,1,1,1.0,-2,-2,1.0,-2.0,1.0,-2.0,-2.0,,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,1,2,1,-2.227317871298763,0,-1,1.0,-2.0,1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,0,0,0,-1.3,1,2,-1.3,1.0,1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,0,1,0,1.0,-2,-2,-1.3,1.0,1.0,-2.0,-2.0,,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,0,2,0,-2.5447254756659103,0,-1,-1.3,1.0,1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,5,0,2,1.5597404049184007,1,2,2.6,0.0,-1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,5,1,2,-1.0,-2,-2,2.6,0.0,-1.0,-2.0,-2.0,,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,5,2,2,2.6,0,-1,2.6,0.0,-1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,3,0,0,-0.9499999999999992,1,2,-0.9499999999999992,1.0,3.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,3,1,0,3.0,-2,-2,-0.9499999999999992,1.0,3.0,-2.0,-2.0,,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,3,2,0,-2.581808043970277,0,-1,-0.9499999999999992,1.0,3.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,4,0,1,2.814591445280662,1,2,1.0,-2.0,1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,4,1,1,1.0,-2,-2,1.0,-2.0,1.0,-2.0,-2.0,,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,4,2,1,-0.6845959426263333,0,-1,1.0,-2.0,1.0,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,2,0,2,1.4128219714527912,1,2,-3.0,0.0,1.9333333333333336,-2.0,-2.0,False,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,2,1,2,1.9333333333333336,-2,-2,-3.0,0.0,1.9333333333333336,-2.0,-2.0,,False
B1171200AFF0454D911388E2AFCEC1A4,condition_3,2,2,2,-3.0,0,-1,-3.0,0.0,1.9333333333333336,-2.0,-2.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,1,0,1,0.8346983192710593,1.5,2,-0.3,0.1,-0.3,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,1,1,1,-0.3,0.1,0,-0.3,0.1,-0.3,0.1,0.0,,False
B1B4E420663142179D61959C813D13AE,condition_3,1,2,1,0.4407982780958051,-0.5,-1,-0.3,0.1,-0.3,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,4,0,0,2.0,1.5,2,2.0,1.5,-0.9,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,4,1,0,-0.9,0.1,0,2.0,1.5,-0.9,0.1,0.0,,False
B1B4E420663142179D61959C813D13AE,condition_3,4,2,0,0.1459065462834679,-0.5,-1,2.0,1.5,-0.9,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,5,0,0,-1.9,1.5,2,-1.9,1.5,0.7,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,5,1,0,0.7,0.1,0,-1.9,1.5,0.7,0.1,0.0,,False
B1B4E420663142179D61959C813D13AE,condition_3,5,2,0,-1.5488099156444475,-0.5,-1,-1.9,1.5,0.7,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,3,0,2,0.9748831032651633,1.5,2,2.5500000000000007,-0.5,3.0,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,3,1,2,3.0,0.1,0,2.5500000000000007,-0.5,3.0,0.1,0.0,,False
B1B4E420663142179D61959C813D13AE,condition_3,3,2,2,2.5500000000000007,-0.5,-1,2.5500000000000007,-0.5,3.0,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,2,0,1,-2.797079477652603,1.5,2,0.46666666666666634,0.1,0.46666666666666634,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,2,1,1,0.46666666666666634,0.1,0,0.46666666666666634,0.1,0.46666666666666634,0.1,0.0,,False
B1B4E420663142179D61959C813D13AE,condition_3,2,2,1,-1.9847510881798445,-0.5,-1,0.46666666666666634,0.1,0.46666666666666634,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,0,0,2,-1.936132909566647,1.5,2,2.9,-0.5,2.7,0.1,0.0,False,False
B1B4E420663142179D61959C813D13AE,condition_3,0,1,2,2.7,0.1,0,2.9,-0.5,2.7,0.1,0.0,,False
B1B4E420663142179D61959C813D13AE,condition_3,0,2,2,2.9,-0.5,-1,2.9,-0.5,2.7,0.1,0.0,False,False
B1DAB4488047472B8339B0EB9E4061F0,condition_3,1,0,1,1.2357625300577686,0,1,-2.0,0.0,-2.0,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,1,1,1,-2.0,0,-1,-2.0,0.0,-2.0,0.0,-1.0,,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,1,2,1,2.9884269301372477,0,-1,-2.0,0.0,-2.0,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,3,0,0,-2.5,0,1,-2.5,0.0,1.0,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,3,1,0,1.0,0,-1,-2.5,0.0,1.0,0.0,-1.0,,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,3,2,0,-1.736740033057339,0,-1,-2.5,0.0,1.0,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,5,0,2,2.4237705223910186,0,1,0.2,0.0,1.1,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,5,1,2,1.1,0,-1,0.2,0.0,1.1,0.0,-1.0,,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,5,2,2,0.2,0,-1,0.2,0.0,1.1,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,4,0,2,-2.8206281392260877,0,1,2.7,0.0,-1.9,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,4,1,2,-1.9,0,-1,2.7,0.0,-1.9,0.0,-1.0,,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,4,2,2,2.7,0,-1,2.7,0.0,-1.9,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,2,0,1,1.9080363792924695,0,1,1.5333333333333332,0.0,1.5333333333333332,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,2,1,1,1.5333333333333332,0,-1,1.5333333333333332,0.0,1.5333333333333332,0.0,-1.0,,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,2,2,1,2.400045591070013,0,-1,1.5333333333333332,0.0,1.5333333333333332,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,0,0,0,-2.2,0,1,-2.2,0.0,2.0,0.0,-1.0,False,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,0,1,0,2.0,0,-1,-2.2,0.0,2.0,0.0,-1.0,,True
B1DAB4488047472B8339B0EB9E4061F0,condition_3,0,2,0,2.9497222720304483,0,-1,-2.2,0.0,2.0,0.0,-1.0,False,True
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,3,0,1,-2.60578436940739,-2,2,-3.0,-0.9,-3.0,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,3,1,1,-3.0,-0.9,-2,-3.0,-0.9,-3.0,-0.9,-2.0,,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,3,2,1,0.6699660370152936,2,-2,-3.0,-0.9,-3.0,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,0,0,0,-0.2,-2,2,-0.2,-2.0,-1.0,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,0,1,0,-1.0,-0.9,-2,-0.2,-2.0,-1.0,-0.9,-2.0,,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,0,2,0,-2.928792956309273,2,-2,-0.2,-2.0,-1.0,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,4,0,0,0.7,-2,2,0.7,-2.0,-1.9,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,4,1,0,-1.9,-0.9,-2,0.7,-2.0,-1.9,-0.9,-2.0,,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,4,2,0,0.09161046130269535,2,-2,0.7,-2.0,-1.9,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,2,0,1,1.1522509481291277,-2,2,0.33333333333333304,-0.9,0.33333333333333304,-0.9,-2.0,True,False
B1EE3E112EB34BDAB5A5F9D1DEEAC1E9,condition_3,2,1,1,0.33333333333333304,-0.9,-2,0.33333333333333304,-0.9,0.33333333333333304,-0.9,-2.0,,False
