participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance,affection_competence,affection_warmth
C88DE755A92949819BD605EE69D76852,2,False,4,0,False,-1.0,[1.0],2,-3.0,[-2.3],0.7000000000000002,1,0
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",-3.0,"[-0.2262296180319865, 2.407428993777052]",3.0,1,0
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.0,"[1.4459931028852875, -0.1293871198722103]",1.5,1,0
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,5,2,True,0.0,[0.0],0,2.0,[-1.8],3.8,0,1
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,4,2,True,0.0,[0.0],0,1.0,[0],1.0,0,1
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,0,0,True,0.0,[0.0],0,3.0,[1],2.0,-1,0
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,1,0,True,0.0,[0.0],0,3.0,[-1.8],4.8,-1,0
C8DDD9EB33864E949D658851F59BEE9C,2,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",-3.0,"[2.7708753354642406, 2.2513855437915673]",3.0,1,0
C8DDD9EB33864E949D658851F59BEE9C,2,True,4,2,True,0.0,[0.0],0,-2.0,[-0.5],1.5,0,0
C8DDD9EB33864E949D658851F59BEE9C,2,True,2,2,True,0.0,[0.0],0,-0.7333333333333343,[1.8000000000000007],2.533333333333335,0,0
C8DDD9EB33864E949D658851F59BEE9C,2,True,5,0,True,0.0,[0.0],0,-3.0,[0.5],3.5,1,0
C8DDD9EB33864E949D658851F59BEE9C,2,True,3,0,True,0.0,[0.0],0,-1.5500000000000007,[0.15000000000000036],1.700000000000001,1,0
C8DDD9EB33864E949D658851F59BEE9C,2,True,0,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.1,"[1.651210568583119, -2.0134658279680524]",1.5016666666666667,1,0
C91C479CD4854176B4D9C53D334C5CA8,2,False,2,1,False,-1.0,"[-1.0, 1.1]","[0, 2.1]",1.0,"[2.8201991541715152, -2.627829775060551]",1.6666666666666667,0,0
C91C479CD4854176B4D9C53D334C5CA8,2,False,1,0,False,-1.0,[-1.0],0,1.1,[-1.7],2.8,0,0
C91C479CD4854176B4D9C53D334C5CA8,2,False,0,0,False,-1.0,[-1.0],0,3.0,[-0.4],3.4,0,0
C91C479CD4854176B4D9C53D334C5CA8,2,False,5,1,False,-1.0,"[-1.0, 1.1]","[0, 2.1]",-2.0,"[-0.06358144576958091, -2.9492924193704715]",2.1666666666666665,0,0
C91C479CD4854176B4D9C53D334C5CA8,2,False,3,2,False,-1.0,[1.1],2.1,1.0500000000000007,[-0.34999999999999964],1.4000000000000004,0,0
C91C479CD4854176B4D9C53D334C5CA8,2,False,4,2,False,-1.0,[1.1],2.1,3.0,[1.2],1.8,0,0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.666666666666667,"[-1.0669975306242165, -0.02153711065718511]",1.962962962962963,0,0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,0,2,True,0.0,[0.0],0,0.1,[0.1],0.0,0,0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,5,0,True,0.0,[0.0],0,0.8,[-0.3],1.1,0,0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,3,2,True,0.0,[0.0],0,0.9499999999999992,[-0.09999999999999964],1.049999999999999,0,0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,4,0,True,0.0,[0.0],0,-0.8,[0.4],1.2000000000000002,0,0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.1,"[0.7071365284511772, -1.153829192078155]",1.5016666666666667,0,0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,0,1,False,1.4,"[1.1, -1.0]","[0.2999999999999998, 2.4]",-1.0,"[2.1842889604255458, 0.5649805399450742]",1.6666666666666667,1,0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,5,2,False,1.4,[-1.0],2.4,-2.0,[0.6],2.6,0,0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,2,2,False,1.4,[-1.0],2.4,2.3999999999999995,[-1.9333333333333336],4.333333333333333,0,0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,1,0,False,1.4,[1.1],0.2999999999999998,-1.6,[1.6],3.2,1,0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,4,1,False,1.4,"[1.1, -1.0]","[0.2999999999999998, 2.4]",0.4,"[-0.22459868427228846, 0.2501930017591696]",1.5266666666666666,1,0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,3,0,False,1.4,[1.1],0.2999999999999998,1.0999999999999996,[2.1500000000000004],1.0500000000000007,1,0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,0,1,False,1.5,"[1.0, -1.9]","[0.5, 3.4]",3.0,"[-0.16020755693277078, 1.133385672264497]",3.0,1,0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,3,0,False,1.5,[1.0],0.5,-1.75,[-2.5500000000000007],0.8000000000000007,1,0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,1,1,False,1.5,"[1.0, -1.9]","[0.5, 3.4]",-3.0,"[-2.469024461292645, -0.4214298047816447]",3.0,1,0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,5,0,False,1.5,[1.0],0.5,-2.0,[2.2],4.2,1,0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,2,2,False,1.5,[-1.9],3.4,-0.8666666666666671,[-2.466666666666667],1.5999999999999996,-1,0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,4,2,False,1.5,[-1.9],3.4,-2.0,[-0.2],1.8,-1,0
CB96F731032E4076A603733891D5A44D,2,False,5,1,False,-0.9,"[2.0, -2.0]","[2.9, 1.1]",-0.2,"[-1.0899623793579276, -1.227271976103897]",1.5066666666666666,0,0
CB96F731032E4076A603733891D5A44D,2,False,1,2,False,-0.9,[-2.0],1.1,0.7,[-1],1.7,1,1
CB96F731032E4076A603733891D5A44D,2,False,3,1,False,-0.9,"[2.0, -2.0]","[2.9, 1.1]",2.0,"[0.13390383462454114, 0.05140589372828863]",2.1666666666666665,0,0
CB96F731032E4076A603733891D5A44D,2,False,0,2,False,-0.9,[-2.0],1.1,2.8,[3],0.20000000000000018,1,1
CB96F731032E4076A603733891D5A44D,2,False,2,0,False,-0.9,[2.0],2.9,-1.0666666666666669,[-0.8000000000000007],0.26666666666666616,1,0
CB96F731032E4076A603733891D5A44D,2,False,4,0,False,-0.9,[2.0],2.9,-1.4,[1.9],3.3,1,0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,5,1,False,-0.9,"[2.0, -2.0]","[2.9, 1.1]",-1.9,"[-1.832764633655188, 0.5834798462360986]",2.1016666666666666,1,0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,2,1,False,-0.9,"[2.0, -2.0]","[2.9, 1.1]",1.466666666666666,"[1.8106138667327922, 1.7373499355680515]",1.8585185185185182,1,0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,4,2,False,-0.9,[-2.0],1.1,2.9,[2.3],0.6000000000000001,0,0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,3,2,False,-0.9,[-2.0],1.1,-2.0,[2.5999999999999996],4.6,0,0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,1,0,False,-0.9,[2.0],2.9,0.0,[-1.7],1.7,0,0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,0,0,False,-0.9,[2.0],2.9,-0.9,[-1.5],0.6,0,0
CBE0AFBBFB034916AA196469637352CA,2,False,0,1,False,-1.0,"[1.0, -1.0]","[2, 0]",1.1,"[2.014731124794835, 0.08713323030137898]",1.7016666666666669,0,0
CBE0AFBBFB034916AA196469637352CA,2,False,4,1,False,-1.0,"[1.0, -1.0]","[2, 0]",1.3,"[-2.2723539362487717, 1.7110894965046555]",1.7816666666666665,0,0
CBE0AFBBFB034916AA196469637352CA,2,False,3,0,False,-1.0,[1.0],2,1.1999999999999993,[-0.3000000000000007],1.5,0,0
CBE0AFBBFB034916AA196469637352CA,2,False,2,0,False,-1.0,[1.0],2,1.333333333333333,[1.7333333333333334],0.40000000000000036,0,0
CBE0AFBBFB034916AA196469637352CA,2,False,5,2,False,-1.0,[-1.0],0,1.8,[1.3],0.5,0,0
CBE0AFBBFB034916AA196469637352CA,2,False,1,2,False,-1.0,[-1.0],0,2.0,[0.8],1.2,0,0
CBE680E5548D42FAAF54A787F2C79305,2,False,4,1,True,2.0,"[2.0, -2.0]","[0, 4]",-3.0,"[-1.280246505650367, -2.1465756003811234]",3.0,1,0
CBE680E5548D42FAAF54A787F2C79305,2,False,3,0,True,2.0,[2.0],0,2.0,[1.9000000000000004],0.09999999999999964,1,0
CBE680E5548D42FAAF54A787F2C79305,2,False,5,0,True,2.0,[2.0],0,-2.0,[-0.9],1.1,1,0
CBE680E5548D42FAAF54A787F2C79305,2,False,1,2,True,2.0,[-2.0],4,-3.0,[-0.6],2.4,0,0
CBE680E5548D42FAAF54A787F2C79305,2,False,2,1,True,2.0,"[2.0, -2.0]","[0, 4]",-2.466666666666667,"[-1.5931075230969665, -0.8252061469259719]",2.5140740740740743,1,0
CBE680E5548D42FAAF54A787F2C79305,2,False,0,2,True,2.0,[-2.0],4,0.0,[-0.4],0.4,0,0
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,2,1,False,-1.1,"[2.0, -2.0]","[3.1, 0.8999999999999999]",-1.6000000000000003,"[-2.6400861504181385, 1.0053845538484225]",1.9266666666666667,1,1
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,0,0,True,-1.1,[2.0],3.1,3.0,[-1.1],4.1,-1,-1
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,5,2,False,-1.1,[-2.0],0.8999999999999999,-3.0,[-2.3],0.7000000000000002,1,1
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,3,2,False,-1.1,[-2.0],0.8999999999999999,-2.25,[-2.8499999999999996],0.5999999999999996,1,1
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,4,1,False,-1.1,"[2.0, -2.0]","[3.1, 0.8999999999999999]",-3.0,"[-0.9435716979607425, -1.9250186883851965]",3.0,1,1
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,1,0,True,-1.1,[2.0],3.1,-3.0,[-0.9],2.1,-1,-1
CD9678B0172F4C03863705CA0A15CF48,2,False,0,1,False,0.8,"[2.0, -2.0]","[1.2, 2.8]",2.0,"[-0.10301137648518299, -0.7981449180355211]",2.1666666666666665,0,1
CD9678B0172F4C03863705CA0A15CF48,2,False,5,2,False,0.8,[-2.0],2.8,-1.9,[-2.1],0.20000000000000018,0,1
CD9678B0172F4C03863705CA0A15CF48,2,False,1,0,False,0.8,[2.0],1.2,-2.0,[1.1],3.1,1,0
CD9678B0172F4C03863705CA0A15CF48,2,False,4,0,False,0.8,[2.0],1.2,-2.0,[-2.7],0.7000000000000002,1,0
CD9678B0172F4C03863705CA0A15CF48,2,False,3,2,False,0.8,[-2.0],2.8,3.0,[-2.0500000000000007],5.050000000000001,0,1
CD9678B0172F4C03863705CA0A15CF48,2,False,2,1,False,0.8,"[2.0, -2.0]","[1.2, 2.8]",-2.0,"[-2.786028529056984, -2.340688236547448]",2.1666666666666665,0,1
CDEE966897F34CCAAA29005F206F50F0,2,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-1.7965891484718526, -0.5445308454279845]",1.6666666666666667,1,1
CDEE966897F34CCAAA29005F206F50F0,2,True,3,2,False,0.0,[0.0],0,1.1999999999999993,[-1.1999999999999993],2.3999999999999986,1,1
CDEE966897F34CCAAA29005F206F50F0,2,True,1,0,False,0.0,[0.0],0,1.0,[-0.7],1.7,0,-1
CDEE966897F34CCAAA29005F206F50F0,2,True,0,0,False,0.0,[0.0],0,0.7,[1.5],0.8,0,-1
CDEE966897F34CCAAA29005F206F50F0,2,True,2,2,False,0.0,[0.0],0,1.2666666666666655,[-2.4000000000000004],3.666666666666666,1,1
CDEE966897F34CCAAA29005F206F50F0,2,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-0.1002124980704524, 2.9432996516382843]",1.6666666666666667,1,1
CF0AA90062C943E991CBAEA9D63F10B8,2,False,1,1,False,-0.7,"[1.4, -0.5]","[2.0999999999999996, 0.19999999999999996]",0.6,"[-0.2822737016657282, -2.0078374369797256]",1.5599999999999998,0,1
CF0AA90062C943E991CBAEA9D63F10B8,2,False,4,1,False,-0.7,"[1.4, -0.5]","[2.0999999999999996, 0.19999999999999996]",2.3,"[-2.304517607570359, 2.210890359531665]",2.3816666666666664,0,1
CF0AA90062C943E991CBAEA9D63F10B8,2,False,5,0,False,-0.7,[1.4],2.0999999999999996,-0.5,[-2.6],2.1,0,-1
CF0AA90062C943E991CBAEA9D63F10B8,2,False,2,2,False,-0.7,[-0.5],0.19999999999999996,-1.7333333333333334,[1.5999999999999996],3.333333333333333,0,1
CF0AA90062C943E991CBAEA9D63F10B8,2,False,3,0,False,-0.7,[1.4],2.0999999999999996,0.6999999999999993,[1.9499999999999993],1.25,0,-1
CF0AA90062C943E991CBAEA9D63F10B8,2,False,0,2,False,-0.7,[-0.5],0.19999999999999996,-2.3,[2.1],4.4,0,1
D04E68F9128A48209E6AC6E6C3381DD4,2,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.5,"[-2.9003299373929536, 1.72278504691639]",1.875,0,1
D04E68F9128A48209E6AC6E6C3381DD4,2,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[2.4354992281853036, -0.1413878347857711]",1.6666666666666667,0,1
D04E68F9128A48209E6AC6E6C3381DD4,2,True,3,0,False,0.0,[0.0],0,1.25,[0.6999999999999993],0.5500000000000007,0,1
D04E68F9128A48209E6AC6E6C3381DD4,2,True,5,2,False,0.0,[0.0],0,1.0,[-2.5],3.5,0,-1
D04E68F9128A48209E6AC6E6C3381DD4,2,True,4,2,False,0.0,[0.0],0,-0.3,[0],0.3,0,-1
D04E68F9128A48209E6AC6E6C3381DD4,2,True,2,0,False,0.0,[0.0],0,1.1333333333333329,[1.8666666666666671],0.7333333333333343,0,1
D096CB4486844843A76E0075E0BF551A,2,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.6666666666666661,"[2.990874214975231, 1.7717854222364036]",1.5740740740740737,0,0
D096CB4486844843A76E0075E0BF551A,2,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.0500000000000007,"[-1.036754273143515, 0.43828074139152573]",1.68375,0,0
D096CB4486844843A76E0075E0BF551A,2,True,4,0,False,0.0,[0.0],0,1.2,[-1.4],2.5999999999999996,0,0
D096CB4486844843A76E0075E0BF551A,2,True,1,0,False,0.0,[0.0],0,1.1,[-2],3.1,0,0
D096CB4486844843A76E0075E0BF551A,2,True,0,2,True,0.0,[0.0],0,1.8,[2.9],1.0999999999999999,0,0
D096CB4486844843A76E0075E0BF551A,2,True,5,2,True,0.0,[0.0],0,1.3,[2.1],0.8,0,0
D0D0401BCD224FB58549CB6463AC1C09,2,False,3,1,False,0.0,"[1.8, 0.0]","[1.8, 0]",2.8000000000000007,"[1.851339033549431, -2.602324502097225]",2.806666666666667,1,1
D0D0401BCD224FB58549CB6463AC1C09,2,False,2,1,False,0.0,"[1.8, 0.0]","[1.8, 0]",1.0,"[-0.6611046376152867, -1.3692962033781642]",1.6666666666666667,1,1
D0D0401BCD224FB58549CB6463AC1C09,2,False,1,0,True,0.0,[1.8],1.8,1.3,[-1.4],2.7,-1,-1
D0D0401BCD224FB58549CB6463AC1C09,2,False,4,2,False,0.0,[0.0],0,-2.1,[-1.2],0.9000000000000001,1,1
D0D0401BCD224FB58549CB6463AC1C09,2,False,5,2,False,0.0,[0.0],0,2.0,[-1.4],3.4,1,1
D0D0401BCD224FB58549CB6463AC1C09,2,False,0,0,True,0.0,[1.8],1.8,1.0,[-0.9],1.9,-1,-1
D10ED7A5134E48A38394F95BF1D357C2,2,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-1.5234109755885668, 0.2664356081479271]",1.6666666666666667,1,0
D10ED7A5134E48A38394F95BF1D357C2,2,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.8499999999999996,"[-2.660924914067074, 0.048853146793231605]",2.0704166666666666,1,0
D10ED7A5134E48A38394F95BF1D357C2,2,True,1,0,False,0.0,[0.0],0,-2.0,[-1.1],0.8999999999999999,0,-1
D10ED7A5134E48A38394F95BF1D357C2,2,True,0,0,False,0.0,[0.0],0,3.0,[-0.6],3.6,0,-1
D10ED7A5134E48A38394F95BF1D357C2,2,True,2,2,False,0.0,[0.0],0,-1.7999999999999998,[-1.4],0.3999999999999999,1,0
D10ED7A5134E48A38394F95BF1D357C2,2,True,5,2,False,0.0,[0.0],0,3.0,[-2.5],5.5,1,0
D1344A8A9E754C9799AD26A1CB1CF9BD,2,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[-2.896697204928434, 1.3916086907621894]",2.1666666666666665,1,-1
D1344A8A9E754C9799AD26A1CB1CF9BD,2,True,5,0,False,0.0,[0.0],0,1.2,[-2.5],3.7,1,0
D1344A8A9E754C9799AD26A1CB1CF9BD,2,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[1.0287743003603422, 1.9916399993055247]",2.1666666666666665,1,-1
D1344A8A9E754C9799AD26A1CB1CF9BD,2,True,3,0,False,0.0,[0.0],0,2.3000000000000007,[2.5],0.1999999999999993,1,0
D1344A8A9E754C9799AD26A1CB1CF9BD,2,True,2,2,False,0.0,[0.0],0,-1.6000000000000003,[-0.8000000000000007],0.7999999999999996,1,-1
D1344A8A9E754C9799AD26A1CB1CF9BD,2,True,0,2,False,0.0,[0.0],0,0.0,[-2.1],2.1,1,-1
D1BF03C98CA94768B24A963BAD80E128,2,False,3,1,False,0.1,"[0.5, -0.2]","[0.4, 0.30000000000000004]",-1.9499999999999993,"[-0.24883020623939878, 0.06086131237301107]",2.1337499999999996,1,0
D1BF03C98CA94768B24A963BAD80E128,2,False,5,2,False,0.1,[-0.2],0.30000000000000004,-1.6,[2.6],4.2,0,0
D1BF03C98CA94768B24A963BAD80E128,2,False,0,1,False,0.1,"[0.5, -0.2]","[0.4, 0.30000000000000004]",3.0,"[1.0355792840454274, 0.14392270691285702]",3.0,1,0
D1BF03C98CA94768B24A963BAD80E128,2,False,4,2,False,0.1,[-0.2],0.30000000000000004,-2.2,[-0.5],1.7000000000000002,0,0
D1BF03C98CA94768B24A963BAD80E128,2,False,2,0,False,0.1,[0.5],0.4,-2.666666666666667,[2.8],5.466666666666667,1,0
D1BF03C98CA94768B24A963BAD80E128,2,False,1,0,False,0.1,[0.5],0.4,-2.6,[-2.7],0.10000000000000009,1,0
D1DC0467F62C48F89048899F4A3F6135,2,False,1,1,False,1.0,"[0.5, -0.5]","[0.5, 1.5]",0.0,"[-1.7819303902549535, 0.34232771826741093]",1.5,1,1
D1DC0467F62C48F89048899F4A3F6135,2,False,3,0,False,1.0,[0.5],0.5,1.0500000000000007,[-0.9499999999999992],2.0,1,-1
D1DC0467F62C48F89048899F4A3F6135,2,False,2,0,False,1.0,[0.5],0.5,-0.8666666666666671,[-1.4],0.5333333333333328,1,-1
D1DC0467F62C48F89048899F4A3F6135,2,False,0,1,False,1.0,"[0.5, -0.5]","[0.5, 1.5]",0.0,"[-1.7626599740156654, -2.276105090977361]",1.5,1,1
D1DC0467F62C48F89048899F4A3F6135,2,False,4,2,False,1.0,[-0.5],1.5,1.9,[1],0.8999999999999999,1,-1
D1DC0467F62C48F89048899F4A3F6135,2,False,5,2,False,1.0,[-0.5],1.5,0.9,[0.2],0.7,1,-1
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,False,2,1,True,-1.3,"[-0.9, 0.0]","[0.4, 1.3]",0.20000000000000015,"[-0.8136141533411756, -1.9765561938557015]",1.5066666666666668,1,1
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,False,0,1,True,-1.3,"[-0.9, 0.0]","[0.4, 1.3]",1.6,"[0.3720550688624158, -0.5847676987258659]",1.9266666666666667,1,1
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,False,4,0,True,-1.3,[-0.9],0.4,1.1,[2.7],1.6,1,-1
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,False,5,0,True,-1.3,[-0.9],0.4,1.5,[1.2],0.30000000000000004,1,-1
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,False,1,2,True,-1.3,[0.0],1.3,1.1,[1.9],0.7999999999999998,1,-1
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,False,3,2,True,-1.3,[0.0],1.3,3.0,[2.0500000000000007],0.9499999999999993,1,-1
D203BB189B1C4434B9AF23C9DCB84A34,2,False,5,1,False,0.0,"[0.3, -0.3]","[0.3, 0.3]",2.0,"[1.22981933911419, -2.491509773921366]",2.1666666666666665,1,0
D203BB189B1C4434B9AF23C9DCB84A34,2,False,0,1,False,0.0,"[0.3, -0.3]","[0.3, 0.3]",2.0,"[-2.975197628121876, -1.904857804074603]",2.1666666666666665,1,0
D203BB189B1C4434B9AF23C9DCB84A34,2,False,1,0,False,0.0,[0.3],0.3,0.0,[0.3],0.3,1,1
D203BB189B1C4434B9AF23C9DCB84A34,2,False,4,2,False,0.0,[-0.3],0.3,1.1,[1.1],0.0,1,1
D203BB189B1C4434B9AF23C9DCB84A34,2,False,2,0,False,0.0,[0.3],0.3,-1.4,[-1.266666666666667],0.13333333333333286,1,1
D203BB189B1C4434B9AF23C9DCB84A34,2,False,3,2,False,0.0,[-0.3],0.3,0.5,[2.6500000000000004],2.1500000000000004,1,1
D2EFFB1611AC4A11A222A4C143233AF4,2,False,1,1,False,-2.0,"[2.0, -0.9]","[4, 1.1]",1.0,"[-0.9219629914952812, 1.1121281971958243]",1.6666666666666667,1,0
D2EFFB1611AC4A11A222A4C143233AF4,2,False,2,2,False,-2.0,[-0.9],1.1,-0.2666666666666675,[1.5999999999999996],1.8666666666666671,0,0
D2EFFB1611AC4A11A222A4C143233AF4,2,False,0,2,False,-2.0,[-0.9],1.1,-2.5,[-1.5],1.0,0,0
D2EFFB1611AC4A11A222A4C143233AF4,2,False,4,1,False,-2.0,"[2.0, -0.9]","[4, 1.1]",-3.0,"[-0.8030107767641343, -0.09411347555403626]",3.0,1,0
D2EFFB1611AC4A11A222A4C143233AF4,2,False,3,0,True,-2.0,[2.0],4,0.34999999999999964,[-0.4499999999999993],0.7999999999999989,0,0
D2EFFB1611AC4A11A222A4C143233AF4,2,False,5,0,True,-2.0,[2.0],4,-2.8,[2.1],4.9,0,0
D428923385414855AC4E5E237B10EE21,2,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",-3.0,"[-0.573843218519543, -2.323895030565412]",3.0,0,0
D428923385414855AC4E5E237B10EE21,2,True,5,0,True,0.0,[0.0],0,1.0,[1.3],0.30000000000000004,0,0
D428923385414855AC4E5E237B10EE21,2,True,0,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.0,"[1.9684593239519126, -2.768546669496467]",1.5,0,0
D428923385414855AC4E5E237B10EE21,2,True,3,0,True,0.0,[0.0],0,0.34999999999999964,[0.25],0.09999999999999964,0,0
D428923385414855AC4E5E237B10EE21,2,True,4,2,True,0.0,[0.0],0,-2.0,[-0.5],1.5,0,0
D428923385414855AC4E5E237B10EE21,2,True,2,2,True,0.0,[0.0],0,-2.066666666666667,[0.2666666666666657],2.3333333333333326,0,0
D503D41A56C747E580B25692E2394C7F,2,False,3,1,False,1.3,"[-1.0, 2.0]","[2.3, 0.7]",-1.75,"[2.3775467352287425, -2.477923946851239]",2.0104166666666665,0,1
D503D41A56C747E580B25692E2394C7F,2,False,0,0,False,1.3,[-1.0],2.3,-2.2,[-0.4],1.8000000000000003,1,1
D503D41A56C747E580B25692E2394C7F,2,False,2,2,False,1.3,[2.0],0.7,0.20000000000000015,[3],2.8,1,1
D503D41A56C747E580B25692E2394C7F,2,False,4,1,False,1.3,"[-1.0, 2.0]","[2.3, 0.7]",-2.1,"[-2.968820285933106, 0.32004270219164743]",2.235,0,1
D503D41A56C747E580B25692E2394C7F,2,False,1,0,False,1.3,[-1.0],2.3,-1.9,[-0.7],1.2,1,1
D503D41A56C747E580B25692E2394C7F,2,False,5,2,False,1.3,[2.0],0.7,0.8,[0.8],0.0,1,1
D5101961CFB3403ABB59328A17CC6E83,2,False,0,1,False,-2.0,"[2.0, -2.0]","[4, 0]",0.8,"[-2.8644204064932794, -1.7779973145152967]",1.6066666666666667,1,0
D5101961CFB3403ABB59328A17CC6E83,2,False,2,1,False,-2.0,"[2.0, -2.0]","[4, 0]",-1.0000000000000004,"[-2.130938945846025, 1.235835018555039]",1.6666666666666667,1,0
D5101961CFB3403ABB59328A17CC6E83,2,False,5,2,False,-2.0,[-2.0],0,1.0,[2.4],1.4,0,0
D5101961CFB3403ABB59328A17CC6E83,2,False,4,0,False,-2.0,[2.0],4,-2.0,[1],3.0,-1,0
D5101961CFB3403ABB59328A17CC6E83,2,False,1,0,False,-2.0,[2.0],4,0.0,[0],0.0,-1,0
D5101961CFB3403ABB59328A17CC6E83,2,False,3,2,False,-2.0,[-2.0],0,-2.1500000000000004,[-2.1999999999999993],0.049999999999998934,0,0
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,2,1,False,1.6,"[-1.5, 1.6]","[3.1, 0.0]",-2.3333333333333335,"[-1.7828973970271655, 2.5346612665232806]",2.407407407407408,1,0
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,3,0,False,1.6,[-1.5],3.1,2.5,[2.3499999999999996],0.15000000000000036,1,0
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,5,1,False,1.6,"[-1.5, 1.6]","[3.1, 0.0]",2.0,"[0.222965699453471, 2.297476887720727]",2.1666666666666665,1,0
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,1,2,False,1.6,[1.6],0.0,-1.5,[-0.4],1.1,0,1
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,4,0,False,1.6,[-1.5],3.1,-2.5,[1.6],4.1,1,0
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,0,2,False,1.6,[1.6],0.0,-1.5,[-1.1],0.3999999999999999,0,1
D69BE91EFE914BA8A65E8D7B39D95ABA,2,False,4,1,True,1.0,"[-1.0, 1.0]","[2, 0]",1.0,"[0.18345162641368118, 1.9727573421390625]",1.6666666666666667,0,1
D69BE91EFE914BA8A65E8D7B39D95ABA,2,False,5,2,True,1.0,[1.0],0,-1.0,[2.6],3.6,1,0
D69BE91EFE914BA8A65E8D7B39D95ABA,2,False,1,0,False,1.0,[-1.0],2,2.0,[0.7],1.3,1,-1
D69BE91EFE914BA8A65E8D7B39D95ABA,2,False,2,2,True,1.0,[1.0],0,0.7333333333333325,[0.7333333333333325],0.0,1,0
D69BE91EFE914BA8A65E8D7B39D95ABA,2,False,3,1,True,1.0,"[-1.0, 1.0]","[2, 0]",-3.0,"[0.1546330006441483, 1.8560767472208841]",3.0,0,1
D69BE91EFE914BA8A65E8D7B39D95ABA,2,False,0,0,False,1.0,[-1.0],2,0.0,[-2.9],2.9,1,-1
